Title,Price,Image URL,Specifications
"Laptop gamingowy Lenovo Legion 5 15ACH6H 15,6"" 165Hz R5 5600H 16GB RAM 1TB Dysk SSD RTX3070 Win11 Czarno-niebieski",7 999.00 zł,"https://f00.esfr.pl/foto/2/102366425657/ffcc720715baa88cb79b9c21f6495d69/lenovo-laptop-l5-r5-16gb-1tbssd-3070-w11,102366425657_7.webp","{'Ekran': '15,6 "",  2560 x 1440 pikseli 165 Hz', 'Procesor': 'AMD Ryzen™ 5 5600H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3070 + AMD Radeon™  Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy MSI Katana 17 B13VGK-856XPL 17,3"" 144Hz i7-13620H 16GB RAM 1TB Dysk SSD RTX4070 DLSS3 Czarny",8 199.00 zł,"https://f00.esfr.pl/foto/9/134010638433/7c03b84cdd9910ebf4040cda7a4e0990/msi-laptop-katana-17-b13vgk-i7-16gb-1tb-4070,134010638433_7.webp","{'Ekran': '17,3 "",  1920 x 1080 pikseli 144 Hz', 'Procesor': 'Intel® Core™ i7 13gen 13620H', 'Pamięć': '16 GB  DDR5 5200 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 4070 + Intel UHD Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'bez systemu'}"
Laptop gamingowy HP OMEN 14-fb0422nw OLED 14'' 120Hz Ultra 7 155H 16GB RAM 1TB Dysk SSD RTX4060 DLSS3 Win11 Czarny Funkcje AI,9 169.00 zł,"https://f00.esfr.pl/foto/1/141045106833/8f99e7e3fa7ee776b7b24961dcf75957/hp-laptop-omen-i7u-16gb-1tb-rtx4060-14-w11,141045106833_7.webp","{'Ekran': '14 "",  2880 x 1800 pikseli 120 Hz', 'Procesor': 'Intel® Core™ Ultra 7 14gen 155H', 'Pamięć': '16 GB  LPDDR5x 7467 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 4060 + Intel Arc Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop biznesowy Dell Vostro 3440 14"" i3-1305U 8GB RAM 512GB Dysk SSD Win11 Pro Szary",2 199.00 zł,"https://f00.esfr.pl/foto/9/145618807865/289c7b930790702c5c250d0578b92769/dell-laptop-dell-i3-1305u-8gb-512gb-14-w11p,145618807865_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i3 13gen 1305U', 'Pamięć': '8 GB  DDR5 4400 Mhz RAM', 'Grafika': 'Intel®  UHD Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop Lenovo IdeaPad 3 15IIL05 15,6"" i5-1035G1 8GB RAM 512GB Dysk Szary",2 399.00 zł,"https://f00.esfr.pl/foto/8/89465458657/8a13ab4009ee400442a4214108bcfebb/lenovo-laptop-ip3-i5-8gb-512ssd-no-os_1,89465458657_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i5 10gen 1035G1', 'Pamięć': '8 GB  DDR4 2666 MHz RAM', 'Grafika': 'Intel®  UHD Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'bez systemu'}"
"Laptop biznesowy Dell Pro 14 Essential PV14250 14"" Core 3 100U 8GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",2 649.00 zł,"https://f00.esfr.pl/foto/7/183280227873/aa45391b386c701564ae8fc02918e725/dell-laptop-dell-p14-c3100u-8-512gb-14-w11p,183280227873_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ 3 100U', 'Pamięć': '8 GB  DDR5 5200 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop Dell Inspiron 5625-6440 16""' R5 5625U 16GB RAM 512GB Dysk SSD Win11 Srebrny",2 999.00 zł,"https://f00.esfr.pl/foto/9/122813450401/e50145cbe0b8cb174e5018139ffdd5fa/dell-laptop-5625-16-r5-16gb-512ssd-w11_1,122813450401_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'AMD Ryzen™ 5 5625U', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'AMD  Radeon™ Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop biznesowy Dell Vostro 3530 15,6"" i7-1355U 16GB RAM 512GB Dysk SSD Win11 Pro Czarny",3 449.00 zł,"https://f00.esfr.pl/foto/9/140427423361/bc73dcc52d58311ca3f83128be2964c9/dell-laptop-dell-i7-1355u-16gb-512gb-w11p_1,140427423361_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 120 Hz', 'Procesor': 'Intel® Core™ i7 13gen 1355U', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'Intel®  Iris Xe Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop Dell Inspiron 15 5510-5917 15,6"" i5-11320H 16GB RAM 512GB Dysk SSD Win11 Srebrny",3 499.00 zł,"https://f00.esfr.pl/foto/6/105860395017/557f15026877c304012cac6bd7ed1b6/dell-laptop-5510-i5-16gb-512ssd-w11,105860395017_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli', 'Procesor': 'Intel® Core™ i5 11gen 11320H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'Intel®  Iris Xe Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy MSI Cyborg 15 A13VF-1484XPL 15,6""144Hz  i7-13620H 16GB RAM 512GB Dysk SSD RTX4060 DLSS3 Czarny",4 365.82 zł,"https://f00.esfr.pl/foto/3/155996777321/9b1142b5fb1dbeba3739e0d322f02ae4/msi-cyborg-15-a13vf-1484xpl-15-6-144hz-i7-13620h-16gb-ram-512gb-dysk-ssd-rtx4060-dlss3-czarny,155996777321_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 144 Hz', 'Procesor': 'Intel® Core™ i7 13gen 13620H', 'Pamięć': '16 GB  DDR5 5200 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 4060 + Intel UHD Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'bez systemu'}"
"Laptop Acer TravelMate P4 16 TMP416-53-TCO 16"" Ulta 5 125U 16GB RAM 512GB Dysk SSD Win11 Pro Czarno-niebieski Funkcje AI",4 699.00 zł,"https://f00.esfr.pl/foto/6/151822515129/7b0191ef1883329a641bde2c55a589cf/acer-laptop-acer-u5-16gb-512gb-w11p_3,151822515129_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 14gen 125U', 'Pamięć': '16 GB  DDR5 RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop gamingowy HIRO 7165 15,6"" i7-9750H 8GB RAM 512GB Dysk SSD GTX1650 Win11 Szary",4 699.00 zł,"https://f00.esfr.pl/foto/2/93418447121/5b255860bf7583227aae674d5244d047/hiro-laptop-hiro-i7-9-8gb-512ssd-gtx1650-w11,93418447121_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i7 9gen 9750H', 'Pamięć': '8 GB  DDR4 2666 MHz RAM', 'Grafika': 'NVIDIA® GeForce GTX 1650 + Intel UHD Graphics 630', 'Dysk': '512 GB', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop Lenovo IdeaPad 5 Pro 16ACH6 16"" 120Hz R5 5600H 16GB RAM 512GB Dysk SSD GTX1650 Win11 Szary",4 849.00 zł,"https://f00.esfr.pl/foto/1/105031343329/ea81fe8fd11b08e99d8cbcbfd9e8a5e6/lenovo-laptop-ip5-pro-16-r5-16g-512ssd-1650-w11_1,105031343329_7.webp","{'Ekran': '16 "",  2560 x 1600 pikseli 120 Hz', 'Procesor': 'AMD Ryzen™ 5 5600H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'NVIDIA® GeForce GTX 1650 + AMD Radeon™ Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy Dell G15 5511-6365 15,6"" 165Hz i7-11800H 16GB RAM 512GB Dysk SSD RTX3060 Win11 Czarny",5 499.00 zł,"https://f00.esfr.pl/foto/4/100781837881/a7ac94278dd65725443308d8582a0e60/dell-laptop-g15-i7-16gb-512ssd-3060-w11_1,100781837881_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 165 Hz', 'Procesor': 'Intel® Core™ i7 11gen 11800H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3060 + Intel UHD Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy Gigabyte AORUS 15 2024 BKG-13EE754SH 15,6"" 165Hz Ultra 7 155H 16GB RAM 1TB Dysk SSD RTX4060 DLSS3 Win11 Czarny",5 799.00 zł,"https://f00.esfr.pl/foto/9/139246791673/31d1acaf35c30897565b10e2fd28afac/gigabyte-laptop-aorus-15-u7-16gb-1tb-4060-w11,139246791673_7.webp","{'Ekran': '15,6 "",  2560 x 1440 pikseli 165 Hz', 'Procesor': 'Intel® Core™ Ultra 7 14gen 155H', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX 4060 + Intel Arc Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop Lenovo ThinkPad E14 Gen 6 14"" Ultra 7 155H 16GB RAM 512GB Dysk SSD Win11 Pro Czarny",5 899.00 zł,"https://f00.esfr.pl/foto/6/145618995057/79270af8e3a6dee86634b6b77a05c195/lenovo-laptop-len-ultra7155h-16gb-512gb-14-w11p,145618995057_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli', 'Procesor': 'Intel® Core™ Ultra 7 14gen 155H', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'Intel®  Arc™ Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Dell Latitude 7350 13,3"" Ultra 5 135U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny Funkcje AI",6 449.00 zł,"https://f00.esfr.pl/foto/2/155338401513/bc52ba6e402db085757e8c9ea0dc8913/dell-laptop-dell-ultra-5135u-16-512-13-3-w11p_1,155338401513_7.webp","{'Ekran': '13,3 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ Ultra 5 14gen 135U', 'Pamięć': '16 GB   LPDDR5x 6400 Mhz RAM', 'Grafika': 'Intel®  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop gamingowy HIRO 15,6"" Intel® Core™ i7-9750H 16GB RAM 512GB Dysk SSD GTX1660Ti Win10 Szary",6 549.00 zł,"https://f00.esfr.pl/foto/1/84371357393/dac3616b460516e5d499a413e250bd62/hiro-laptop-hiro-i7-16gb-512ssd-gtx1660ti-w10,84371357393_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli', 'Procesor': 'Intel® Core™ i7 9gen 9750H', 'Pamięć': '16 GB  DDR4 2666 MHz RAM', 'Grafika': 'NVIDIA® NVIDIA GeForce GTX™ 1660 Ti + Intel UHD Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 10 Home Edition'}"
"Laptop gamingowy Lenovo Legion 7 15IMH05 15,6"" 144Hz i7-10750H 16GB RAM 1TB Dysk SSD RTX2080SMQ Szary",9 399.00 zł,"https://f00.esfr.pl/foto/5/72522230465/b2c88d896b32366e5d203264f4b33507/lenovo-laptop-l7-i7-16gb-1tbssd-2080s-no-os,72522230465_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 144 Hz', 'Procesor': 'Intel® Core™ i7 10gen 10750H', 'Pamięć': '16 GB  DDR4 2933 MHz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 2080 Super Max-Q + Intel UHD Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'bez systemu'}"
"Laptop gamingowy HIRO X570T 15,6"" 144Hz i7-12700H 16GB RAM 1TB Dysk SSD RTX3070Ti Win11 Czarny",9 949.00 zł,"https://f00.esfr.pl/foto/9/106709321129/f8aca5132511ab9e732748a70a506b47/hiro-laptop-x570t-i7-16gb-1tbssd-3070ti-w11,106709321129_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 144 Hz', 'Procesor': 'Intel® Core™ i7 12gen 12700H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3070 Ti + Intel Iris Xe Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop Dell XPS 13 9320-3912 OLED 13,4"" i7-1260P 16GB RAM 1TB Dysk SSD Win11 Platynowy",11 499.00 zł,"https://f00.esfr.pl/foto/9/120043511521/a4a133f7c57496f0f9f75081e477d600/dell-laptop-xps-13-i7-16gb-1tbssd-w11_1,120043511521_7.webp","{'Ekran': '13,4 "", ekran dotykowy 3456 x 2160 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i7 1260P', 'Pamięć': '16 GB  LPDDR5 5200 Mhz RAM', 'Grafika': 'Intel®  UHD Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy Razer Blade 15 15,6"" 360Hz i7-12800H -16GB RAM 1TB Dysk SSD RTX3070Ti Win11 Czarny",12 560.00 zł,"https://f00.esfr.pl/foto/5/104226150569/e15dc3cfeb415542b79983ec45729034/razer-laptop-blade15-i7-16gb-1tb-3070ti-w11_1,104226150569_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 360 Hz', 'Procesor': 'Intel® Core™ i7 12800H', 'Pamięć': '16 GB  DDR5 4800 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX 3070 Ti + Intel Iris Xe Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
Laptop Dell Inspiron 5625-6426 16' R5 5625U 16GB RAM 512GB Dysk SSD Win11 Srebrny,3 150.00 zł,"https://f00.esfr.pl/foto/5/100781804489/e50145cbe0b8cb174e5018139ffdd5fa/dell-laptop-5625-16-r5-16gb-512ssd-w11,100781804489_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli', 'Procesor': 'AMD Ryzen™ 5 5625U', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'AMD  Radeon™ Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy Dell Alienware x16 AX16-6603 16"" 240Hz i9-13900HK 32GB RAM 2TB Dysk SSD RTX4080 DLSS3 Win11 Srebrny",17 000.00 zł,"https://f00.esfr.pl/foto/7/133671200553/80af323e74e522cfeb873528c7916a4c/dell-laptop-aw-16-i9-32gb-2tb-4080-w11_1,133671200553_7.webp","{'Ekran': '16 "",  2560 x 1600 pikseli 240 Hz', 'Procesor': 'Intel® Core™ i9 13gen 13900HK', 'Pamięć': '32 GB  LPDDR5 6000 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 4080 + Intel Iris Xe Graphics', 'Dysk': '2 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop ASUS Vivobook S14 S3407QA-KP003W 14"" Snapdragon X X1-26-100 16GB RAM 512GB Dysk SSD Win11 Szary Funkcje AI",3 330.00 zł,"https://f00.esfr.pl/foto/2/162043570489/237378ecbaf5a071ea156c92370ee3f1/asus-laptop-vivobook-s-14-x1-16-512gb-w11,162043570489_7.webp","{'Ekran': '14 "",  2560 x 1600 pikseli 60 Hz', 'Procesor': 'Qualcomm® Snapdragon® X X1-26-100', 'Pamięć': '16 GB  LPDDR5X RAM', 'Grafika': 'Qualcomm®  Adreno™', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop 2w1 Lenovo ThinkPad X1 Titanium Yoga Gen1 13,5"" i7-1160G7 16GB RAM 512GB Dysk SSD Win10 Pro Tytanowy",6 375.00 zł,"https://f00.esfr.pl/foto/4/92043477353/6cc21f197656b262ac330cdc624f956f/lenovo-laptop-x1-i7-1160-16gb-512ssd-w10p,92043477353_7.webp","{'Ekran': '13,5 "", ekran dotykowy 2256 x 1504 pikseli', 'Procesor': 'Intel® Core™ i7 11gen 1160G7', 'Pamięć': '16 GB  LPDDR4X RAM', 'Grafika': 'Intel®  Iris Xe Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 10 Professional'}"
"Laptop gamingowy Dell G15 5521-4353 SE 15,6"" 165Hz i7-12700H 16GB RAM 1TB Dysk SSD RTX3070Ti Win11 Czarny",6 800.00 zł,"https://f00.esfr.pl/foto/6/100781821961/e5a850eab3de83e7e551dc2d26653b88/dell-laptop-g15-i7-16gb-1tbssd-3070ti-w11,100781821961_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 165 Hz', 'Procesor': 'Intel® Core™ i7 12gen 12700H', 'Pamięć': '16 GB  DDR5 4800 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3070 Ti + Intel Iris Xe Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy ASUS TUF Dash F15 FX516PR-AZ024 15,6"" 240Hz Intel® Core™ i7-11370H 16GB RAM 1TB SSD Dysk RTX3070 Grafika Biały",6 885.00 zł,"https://f00.esfr.pl/foto/8/78062851921/e6aa0328c08c43eded4f49cd90f36bd2/asus-laptop-fx516-i7-16gb-1tbssd-3070-no-os_1,78062851921_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 240 Hz', 'Procesor': 'Intel® Core™ i7 11gen 11370H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3070 + Intel Iris Xe Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'bez systemu'}"
"Laptop Dell Latitude 7440 14"" i7-1365U 16GB RAM 512GB Dysk SSD Win11 Pro Srebrny",7 650.00 zł,"https://f00.esfr.pl/foto/1/133344370273/31134742240c3a7efd868e0f155124d5/dell-laptop-dell-i7-1365u-16gb-512gb-14-w11p,133344370273_7.webp","{'Ekran': '14 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i7 13gen 1365U', 'Pamięć': '16 GB  LPDDR5 RAM', 'Grafika': 'Intel®  Iris Xe Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop biznesowy Lenovo ThinkPad X1 Fold 16 Gen 1 OLED 16,3"" i7-1260U 32GB RAM 1TB Dysk SSD Win11 Pro Czarny",16 575.00 zł,"https://f00.esfr.pl/foto/3/143257123049/8e514e9f938c0c21fb21560e12f6ca92/lenovo-laptop-lenovo-x1-i7-1260u-32g-1tb-w11p,143257123049_7.webp","{'Ekran': '16,3"", ekran dotykowy 2560 x 2024 pikseli', 'Procesor': 'Intel® Core™ i7 12gen 1260U', 'Pamięć': '32 GB  LPDDR5 5200 Mhz RAM', 'Grafika': 'Intel®  UHD Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop 2w1 Lenovo Yoga C930-13IKB 13,9"" i5-8250U 8GB RAM 512GB Dysk SSD Win10 Szary",5 490.00 zł,"https://f00.esfr.pl/foto/1/41085915001/1f79e9e290e119654d33f298c2e4263e/lenovo-yoga-c930-13ikb-13-9-intel-core-i5-8250u-8gb-ram-512gb-dysk-win10-,41085915001_7.webp","{'Ekran': '13,9 "", ekran dotykowy 1920 x 1080 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i5 8gen 8250U', 'Pamięć': '8 GB  DDR4 2400 MHz RAM', 'Grafika': 'Intel®  UHD Graphics 620', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 10 Home Edition'}"
"Laptop biznesowy Dell Latitude 7640 16"" i7-1355U 16GB RAM 512GB Dysk SSD Win11 Pro Szary",7 395.00 zł,"https://f00.esfr.pl/foto/5/133344658353/d0c1e476f58e8b8a43accdadc7842c46/dell-laptop-dell-i7-1355u-16gb-512gb-16-w11p,133344658353_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i7 13gen 1355U', 'Pamięć': '16 GB  LPDDR5 4800 Mhz RAM', 'Grafika': 'Intel®  Iris Xe Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Professional'}"
Laptop gamingowy Dell XPS 17 9720-8458 17'' i7-12700H 16GB RAM 1TB Dysk SSD RTX3060 Win11 Pro Srebrny,12 400.00 zł,"https://f00.esfr.pl/foto/8/105860330777/ebeb27a0dfc2390573cb42268f1e7ff3/dell-laptop-xps-17-i7-16gb-1tbssd-3060-w11p,105860330777_7.webp","{'Ekran': '17 "", ekran dotykowy 3840 x 2400 pikseli', 'Procesor': 'Intel® Core™ i7 12gen 12700H', 'Pamięć': '16 GB  DDR5 4800 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3060 + Intel Iris Xe Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop gamingowy Lenovo Legion S7 15ACH6 15,6"" 165Hz R7 5800H 16GB RAM 512GB Dysk SSD RTX3050Ti Win10 Szary",5 865.00 zł,"https://f00.esfr.pl/foto/3/102722293953/d7e1e58302e5b06241f5c236c3ce6642/lenovo-laptop-l7-r5-16gb-512ssds-rtx-w10,102722293953_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 165 Hz', 'Procesor': 'AMD Ryzen™ 7 5800H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3050 Ti + AMD Radeon™  Graphics', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 10 Home Edition'}"
"Laptop MSI Creator 15 A10UET-201PL 15,6"" i7-10875H 16GB RAM 1TB Dysk SSD RTX3060 Win10 Pro Szary",10 080.00 zł,"https://f00.esfr.pl/foto/5/79972761057/69845ad7442869867f87cb9109308c3c/msi-laptop-c15-i7-16gb-3060-w10p,79972761057_7.webp","{'Ekran': '15,6 "", ekran dotykowy 1920 x 1080 pikseli 60 Hz', 'Procesor': 'Intel® Core™ i7 10gen 10875H', 'Pamięć': '16 GB  DDR4 3200 MHz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 3060 + Intel UHD Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 10 Professional'}"
"Laptop gamingowy Lenovo Legion Pro 5 16IAX10 OLED 16"" 165Hz Ultra 9 275HX 32GB RAM 1TB Dysk SSD RTX5060 DLSS4 Czarny Funkcje AI",,"https://f00.esfr.pl/foto/6/187619370057/144499779069ec08dad639de0f5751d7/lenovo-laptop-lp7-u9-32gb-1tb-nos-rtx5060,187619370057_7.webp","{'Ekran': '16 "",  2560 x 1600 pikseli 165 Hz', 'Procesor': 'Intel® Core™ Ultra 9 15gen 275HX', 'Pamięć': '32 GB  DDR5 5600 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 5060 + Intel Graphics', 'Dysk': '1 TB SSD', 'System operacyjny': 'bez systemu'}"
"Laptop gamingowy Gigabyte Gaming A16 3THK3EE893SH 16"" 165Hz R7 260 16GB RAM 512GB Dysk SSD RTX5050 DLSS4 Win11 Czarny Funkcje AI",,"https://f00.esfr.pl/foto/6/173811870289/f5110a78a761155af4ba745c6ace3356/gigabyte-laptop-giga-a16-r7-16gb-512gb-5050-w11,173811870289_7.webp","{'Ekran': '16 "",  1920 x 1200 pikseli 165 Hz', 'Procesor': 'AMD Ryzen™ 7 260', 'Pamięć': '16 GB  DDR5 5600 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX 5050 + AMD Radeon™ 780M', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
Laptop 2w1 HP OmniBook Ultra Flip 14-fh0216nw OLED 14'' 120Hz Ultra 9 288V 32GB RAM 1TB Dysk SSD Win11 Szary Funkcje AI,,"https://f00.esfr.pl/foto/3/184148947905/cfd7ffbcc160733b3a1d7d063a8f74a5/hp-laptop-hp-ob-ufai-14-u9-32-1tb-w11,184148947905_7.webp","{'Ekran': '14 "", ekran dotykowy 2880 x 1800 pikseli 120 Hz', 'Procesor': 'Intel® Core™ Ultra 9 15gen 288V', 'Pamięć': '32 GB  LPDDR5x 8533 Mhz RAM', 'Grafika': 'Intel®  Arc Graphics 140V', 'Dysk': '1 TB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Laptop gamingowy MSI Titan 18 HX Dragon Edition Draco Epic 18""240Hz Ultra 9 290HX 96GB RAM 4TB Dysk SSD RTX5090 DLSS4 Win11 Pro Czarny AI",,"https://f00.esfr.pl/foto/7/192277966257/974670b086867188f4289db5cf611625/msi-laptop-msi-titan-18-u9-96-4-5090-w11p,192277966257_7.webp","{'Ekran': '18 "",  3840 x 2400 pikseli 240 Hz', 'Procesor': 'Intel® Core™ Ultra 9 15gen 290HX Plus', 'Pamięć': '96 GB  DDR5 6400 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 5090 + Intel Graphics', 'Dysk': '4 TB SSD', 'System operacyjny': 'Windows 11 Professional'}"
"Laptop gamingowy HP Victus 15-fb3078nw 15,6"" 144Hz R7 260 24GB RAM 512GB Dysk SSD RTX5050 DLSS4 Win11 Czarno-srebrny Funkcje AI",,"https://f00.esfr.pl/foto/5/184148874433/93b35aff826d47220dfbce8f43669719/hp-laptop-hp-vic-15-r7-24-512gb-5050-w11,184148874433_7.webp","{'Ekran': '15,6 "",  1920 x 1080 pikseli 144 Hz', 'Procesor': 'AMD Ryzen™ 7 260', 'Pamięć': '24 GB  DDR5 5600 Mhz RAM', 'Grafika': 'NVIDIA® GeForce RTX™ 5050 + AMD Radeon™ 780M', 'Dysk': '512 GB SSD', 'System operacyjny': 'Windows 11 Home Edition'}"
"Apple MacBook Air 2025 15,3"" M4 16GB RAM 512GB Dysk macOS Błękitny 70W Funkcje AI",,"https://f00.esfr.pl/foto/5/165147977201/1cydbuzrz2ogz/apple-laptop-mba-15-m4-10-10-16gb-512gb-sb-70w,165147977201_7.webp","{'Ekran': '15,3"",  2880 x 1864 pikseli', 'Procesor': 'Apple M4', 'Pamięć': '16 GB  zunifikowana RAM', 'Grafika': 'Apple  M4 (10-rdzeni)', 'Dysk': '512 GB SSD', 'System operacyjny': 'macOS Sequoia lub nowszy'}"
